Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,HourlyRate,EnvironmentSatisfaction,Gender,JobSatisfaction,OverTime,PercentSalaryHike,WorkLifeBalance,MonthlyIncome,TrainingTimesLastYear,NumCompaniesWorked,MaritalStatus,PerformanceRating,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole
31.0,No,2,Research & Development,4,3,Life Sciences,92,3,1,2,Yes,12,3,4233.0,2.0,8,0,3.0,28,3.0,11
29.0,Yes,1,Sales,20,3,Life Sciences,71,2,1,3,Yes,11,3,6294.0,5.0,3,1,3.0,4,3.0,2
34.0,No,2,Sales,8,1,Life Sciences,88,2,1,4,No,19,2,4865.5,0.0,0,2,3.0,3,3.0,2
28.0,No,2,Sales,2,1,Technical Degree,72,3,1,2,No,18,3,2207.0,5.0,1,1,3.0,1,1.0,0
25.0,No,2,Research & Development,4,2,Other,75,3,1,4,No,12,3,2889.0,2.0,1,0,3.0,1,1.0,0
34.0,No,1,Sales,2,4,Marketing,83,2,1,1,No,12,2,4865.5,4.0,3,2,3.0,22,5.0,2
42.0,No,2,Human Resources,1,3,Human Resources,59,4,1,3,No,12,3,4434.0,3.0,1,1,3.0,22,5.0,7
51.0,No,2,Research & Development,25,3,Medical,83,2,1,2,No,22,3,14026.0,3.0,3,2,3.0,22,22.0,0
49.0,Yes,2,Sales,27,2,Life Sciences,77,2,1,3,Yes,12,3,4865.5,3.0,4,2,3.0,8,8.0,4
45.0,No,2,Research & Development,1,4,Life Sciences,65,2,1,2,No,12,2,2132.0,3.0,6,1,4.0,8,5.0,5
34.0,No,1,Research & Development,10,3,Medical,64,3,1,4,No,25,4,4865.5,5.0,2,2,3.0,10,10.0,2
36.0,No,2,Human Resources,3,2,Human Resources,57,4,1,2,Yes,11,4,5237.0,3.0,3,0,3.0,7,7.0,3
41.0,No,1,Research & Development,2,3,Medical,42,4,1,2,No,22,3,17181.0,3.0,1,2,3.0,4,4.0,3
34.0,No,1,Research & Development,1,3,Life Sciences,42,4,1,4,No,12,3,7756.0,1.0,1,2,3.0,17,6.0,12
32.0,No,0,Research & Development,8,3,Life Sciences,55,1,1,2,No,21,4,4865.5,3.0,4,0,3.0,4,3.0,0
28.0,No,2,Sales,20,3,Life Sciences,50,4,1,3,No,15,3,2080.0,2.0,8,2,3.0,8,5.0,3
21.0,Yes,2,Human Resources,2,2,Technical Degree,52,1,1,4,No,12,4,3447.0,2.0,1,2,3.0,1,1.0,0
26.0,No,2,Research & Development,24,3,Medical,49,1,1,3,No,14,3,2867.0,3.0,2,2,3.0,9,7.0,2
48.0,No,2,Research & Development,9,3,Medical,66,3,1,1,No,11,3,5486.0,3.0,1,0,3.0,12,2.0,9
35.0,Yes,2,Sales,5,3,Marketing,34,4,1,3,Yes,13,3,6883.0,3.0,1,2,3.0,1,1.0,0
46.0,Yes,2,Research & Development,3,1,Life Sciences,34,2,1,3,Yes,19,4,10845.0,3.0,0,1,3.0,4,4.0,2
39.0,No,0,Research & Development,7,3,Life Sciences,43,3,1,1,No,16,2,6782.0,2.0,8,1,3.0,10,5.0,0
36.0,No,2,Research & Development,9,2,Life Sciences,71,2,1,4,No,19,4,5079.0,3.0,2,0,3.0,10,7.0,2
37.115262321144684,Yes,1,Sales,12,3,Life Sciences,44,3,1,1,Yes,12,2,3761.0,3.0,0,2,3.0,22,5.0,9
37.0,No,2,Sales,2,3,Marketing,52,2,1,2,No,11,3,4865.5,3.0,2,1,3.0,14,7.0,2
29.0,No,1,Research & Development,10,3,Other,45,2,1,4,No,20,2,1091.0,3.0,1,0,3.0,3,1.0,2
46.0,Yes,2,Sales,24,4,Life Sciences,66,1,1,1,Yes,13,2,4865.5,2.0,6,2,3.0,15,4.0,2
41.0,Yes,1,Sales,2,3,Life Sciences,90,3,1,4,No,14,4,9355.0,5.0,7,2,3.0,3,3.0,0
32.0,No,1,Research & Development,9,1,Life Sciences,33,3,1,2,No,25,4,3068.0,3.0,1,0,3.0,13,7.0,8
38.0,No,2,Sales,10,4,Life Sciences,88,4,1,4,Yes,14,3,4865.5,3.0,2,0,4.0,8,3.0,0
58.0,No,2,Research & Development,1,2,Life Sciences,45,2,1,3,No,12,2,2479.0,4.0,1,2,4.0,4,1.0,3
25.0,No,2,Research & Development,17,2,Other,94,4,1,2,No,21,3,3669.0,3.0,1,1,3.0,1,1.0,0
37.115262321144684,No,2,Research & Development,9,5,Medical,72,4,1,3,Yes,13,3,4941.0,3.0,3,0,3.0,10,8.0,7
52.0,No,0,Sales,3,2,Other,33,1,1,3,No,21,2,19068.0,2.0,0,1,3.0,4,4.0,2
36.0,No,2,Research & Development,1,4,Life Sciences,98,1,1,1,No,11,3,2143.0,3.0,2,0,3.0,22,5.0,7
55.0,No,2,Sales,6,3,Medical,38,4,1,3,No,11,3,3537.0,3.0,2,1,3.0,11,4.0,6
38.0,No,2,Research & Development,7,4,Life Sciences,77,1,1,3,No,17,3,4865.5,2.0,4,1,3.0,9,1.0,2
27.0,No,2,Research & Development,16,1,Life Sciences,33,2,1,4,No,12,2,2517.0,2.0,1,1,3.0,10,5.0,0
42.0,No,1,Research & Development,9,4,Life Sciences,94,3,1,1,No,20,3,4865.5,3.0,1,0,3.0,5,2.0,3
35.0,Yes,0,Research & Development,14,4,Other,39,3,1,2,Yes,24,1,5762.0,6.0,1,0,3.0,5,5.0,2
44.0,No,1,Research & Development,19,3,Life Sciences,85,3,1,3,No,17,2,2342.0,2.0,3,1,3.0,9,5.0,3
33.0,No,2,Sales,4,1,Marketing,87,3,1,1,No,12,4,2500.0,2.0,1,1,3.0,5,3.0,2
45.0,No,0,Sales,3,4,Marketing,99,1,1,2,Yes,16,3,4385.0,2.0,3,2,3.0,15,10.0,4
40.0,No,1,Research & Development,6,3,Life Sciences,51,1,0,3,No,13,3,5605.0,2.0,7,2,3.0,23,20.0,18
54.0,No,2,Research & Development,6,4,Life Sciences,80,1,0,1,Yes,13,3,4440.0,3.0,3,1,3.0,9,5.0,2
45.0,No,0,Sales,28,4,Life Sciences,98,2,0,3,No,23,3,8865.0,2.0,0,1,3.0,6,5.0,3
36.0,No,2,Sales,4,4,Marketing,72,3,0,3,No,15,3,8008.0,6.0,9,1,3.0,6,5.0,2
37.115262321144684,No,2,Research & Development,14,3,Life Sciences,56,1,0,3,No,12,3,6583.0,3.0,4,0,3.0,13,5.0,8
22.0,No,2,Sales,9,3,Marketing,44,4,0,4,No,14,3,4171.0,3.0,1,2,3.0,7,3.0,7
34.0,No,2,Sales,10,4,Medical,32,2,0,4,No,14,2,6687.0,2.0,1,2,3.0,10,10.0,3
47.0,Yes,1,Research & Development,29,1,Medical,70,2,0,1,Yes,19,3,13770.0,2.0,7,1,3.0,17,17.0,0
33.0,Yes,1,Research & Development,15,3,Medical,72,3,0,3,No,12,2,5197.0,2.0,1,1,3.0,2,2.0,2
31.0,No,1,Research & Development,6,3,Life Sciences,71,3,0,4,Yes,13,3,2302.0,2.0,1,1,3.0,3,3.0,2
31.0,No,2,Sales,23,4,Marketing,72,2,0,3,No,20,3,5197.0,3.0,0,2,3.0,10,1.0,5
53.0,No,2,Research & Development,5,3,Life Sciences,34,4,0,4,No,15,3,18606.0,6.0,4,0,3.0,9,7.0,2
37.115262321144684,No,0,Research & Development,10,3,Other,59,3,0,3,No,13,4,6667.0,6.0,3,2,3.0,10,5.0,7
35.0,No,2,Research & Development,4,2,Life Sciences,76,1,0,3,No,11,3,4601.0,3.0,1,0,3.0,5,5.0,3
42.0,No,1,Research & Development,1,1,Technical Degree,60,3,0,1,No,19,3,13191.0,6.0,5,1,3.0,6,1.0,2
37.115262321144684,Yes,2,Research & Development,29,4,Life Sciences,88,1,0,2,Yes,12,2,2600.0,2.0,1,1,3.0,10,1.0,7
34.0,Yes,2,Sales,27,3,Life Sciences,84,3,0,4,Yes,18,3,5197.0,3.0,1,2,3.0,10,10.0,7
56.0,No,2,Research & Development,21,3,Life Sciences,65,2,0,1,Yes,12,2,19943.0,2.0,1,1,3.0,8,5.0,7
37.115262321144684,No,1,Research & Development,1,4,Medical,81,2,0,4,No,13,4,4869.0,3.0,2,0,3.0,31,4.0,7
26.0,Yes,2,Research & Development,5,4,Technical Degree,50,3,0,3,Yes,13,2,5197.0,3.0,1,2,4.0,2,2.0,2
28.0,No,2,Sales,6,3,Life Sciences,75,4,0,4,Yes,18,3,2515.0,4.0,3,2,3.0,16,1.0,0
30.0,No,2,Sales,9,3,Marketing,59,3,0,3,Yes,16,3,5197.0,2.0,4,1,4.0,27,5.0,0
40.0,Yes,2,Research & Development,3,1,Technical Degree,73,3,0,1,No,22,3,3448.0,3.0,0,2,4.0,7,1.0,4
22.0,No,2,Research & Development,2,3,Medical,78,2,0,3,No,22,3,2244.0,1.0,6,1,3.0,20,2.0,0
40.0,Yes,1,Sales,1,2,Life Sciences,34,1,0,2,No,15,3,4244.0,2.0,6,2,4.0,10,8.0,0
33.0,No,1,Research & Development,1,4,Medical,40,4,0,4,No,17,3,4508.0,4.0,9,0,4.0,23,13.0,2
40.0,No,2,Research & Development,2,2,Life Sciences,79,4,0,4,No,13,2,5197.0,2.0,0,2,3.0,8,5.0,7
60.0,No,1,Research & Development,1,3,Life Sciences,38,4,0,3,No,21,3,5197.0,5.0,3,1,3.0,7,7.0,2
29.0,No,2,Research & Development,9,3,Medical,57,4,0,2,No,18,1,7336.0,3.0,6,0,3.0,6,6.0,2
47.0,No,2,Research & Development,1,3,Technical Degree,81,1,0,4,No,11,2,4537.0,3.0,4,1,4.0,7,7.0,2
26.0,No,2,Sales,3,3,Medical,94,1,0,4,No,19,3,4157.0,2.0,0,1,3.0,10,2.0,7
35.0,No,2,Research & Development,9,3,Medical,81,3,0,4,No,11,2,2977.0,5.0,7,1,3.0,30,4.0,7
31.0,Yes,2,Sales,7,2,Medical,95,4,0,3,Yes,11,3,4559.0,2.0,2,1,3.0,19,2.0,7
38.0,No,2,Sales,1,2,Medical,57,2,0,4,Yes,22,2,5405.0,4.0,2,1,4.0,6,4.0,3
40.0,No,2,Research & Development,1,4,Medical,90,3,0,3,No,12,3,4639.0,2.0,0,1,3.0,6,5.0,4
18.0,No,1,Human Resources,17,3,Other,51,2,0,1,No,13,2,5197.0,2.0,1,2,3.0,10,0.0,9
26.0,No,2,Human Resources,10,4,Human Resources,73,2,0,4,No,15,2,2933.0,3.0,3,0,3.0,23,1.0,6
33.0,No,2,Research & Development,2,4,Life Sciences,81,3,0,4,No,13,3,3452.0,4.0,1,1,3.0,10,3.0,2
58.0,No,2,Sales,2,2,Life Sciences,31,2,0,1,No,15,3,19701.0,3.0,3,0,4.0,11,9.0,7
42.0,No,1,Human Resources,4,3,Life Sciences,56,3,0,3,No,21,4,4556.0,3.0,4,1,3.0,9,5.0,0
41.0,No,2,Sales,2,4,Life Sciences,41,3,0,3,No,11,3,5197.0,5.0,6,1,4.0,13,4.0,4
45.0,No,1,Research & Development,19,2,Medical,93,2,0,4,No,11,3,18061.0,4.0,0,0,4.0,3,0.0,2
39.0,No,2,Research & Development,9,2,Life Sciences,67,1,0,3,No,11,2,5197.0,2.0,3,1,3.0,9,9.0,3
31.0,No,2,Research & Development,1,4,Other,91,4,0,1,No,14,3,5476.0,2.0,5,0,3.0,10,10.0,3
45.0,No,2,Research & Development,23,2,Medical,41,3,0,4,No,17,3,5769.0,3.0,4,1,3.0,17,10.0,2
37.115262321144684,No,0,Sales,2,4,Life Sciences,92,1,0,4,No,20,3,2033.0,3.0,1,1,3.0,7,1.0,7
37.115262321144684,Yes,2,Research & Development,23,4,Medical,94,4,0,4,No,12,2,3540.0,5.0,1,1,4.0,40,9.0,10
44.0,No,2,Research & Development,7,4,Medical,30,1,0,3,No,13,4,2011.0,5.0,4,2,3.0,16,5.0,2
50.0,No,2,Research & Development,2,3,Medical,68,3,0,2,No,14,3,18172.0,1.0,4,1,3.0,4,4.0,0
37.115262321144684,No,2,Research & Development,20,1,Life Sciences,97,1,0,3,No,14,3,4198.0,5.0,0,2,3.0,5,3.0,3
37.115262321144684,Yes,2,Sales,9,3,Marketing,54,4,0,4,Yes,14,3,7945.0,2.0,1,2,3.0,2,2.0,2
35.0,No,2,Human Resources,1,4,Other,88,4,0,2,Yes,11,3,2430.0,3.0,0,1,3.0,7,5.0,2
38.0,No,1,Sales,1,3,Life Sciences,57,3,0,3,No,17,3,5197.0,3.0,1,1,3.0,8,8.0,7
37.0,No,2,Research & Development,3,3,Medical,93,4,0,2,No,17,2,3034.0,2.0,0,0,3.0,10,10.0,7
58.0,No,2,Research & Development,8,1,Medical,55,4,0,2,No,11,3,5197.0,0.0,2,0,3.0,16,10.0,8
24.0,No,2,Research & Development,5,3,Medical,74,2,0,1,No,19,3,4162.0,3.0,0,2,3.0,10,5.0,4
54.0,No,2,Research & Development,1,4,Life Sciences,40,4,0,1,No,11,1,6854.0,2.0,7,1,3.0,21,7.0,2
24.0,No,0,Research & Development,1,4,Medical,44,4,0,3,Yes,11,2,4011.0,5.0,0,2,3.0,5,4.0,2
26.0,No,2,Research & Development,3,4,Medical,93,3,0,1,No,12,4,2659.0,2.0,1,1,3.0,8,3.0,7
37.115262321144684,Yes,2,Research & Development,7,1,Life Sciences,75,4,0,2,Yes,23,3,5363.0,0.0,1,2,3.0,1,1.0,0
42.0,No,2,Sales,26,1,Medical,32,3,0,4,No,23,2,6062.0,4.0,1,2,3.0,6,4.0,5
27.0,No,1,Human Resources,6,2,Medical,38,3,0,4,Yes,21,3,9981.0,2.0,1,2,3.0,21,7.0,7
33.0,No,2,Research & Development,16,2,Medical,68,2,0,1,No,19,3,5197.0,2.0,0,2,3.0,9,2.0,3
50.0,No,2,Research & Development,8,4,Life Sciences,81,2,0,2,No,16,1,5197.0,2.0,5,1,3.0,16,3.0,9
28.0,Yes,2,Sales,2,4,Marketing,82,3,0,2,Yes,12,2,6674.0,6.0,7,2,3.0,7,7.0,2
39.0,No,1,Research & Development,1,1,Life Sciences,43,3,0,1,No,17,2,5197.0,2.0,3,2,3.0,8,8.0,0
34.0,No,2,Research & Development,4,1,Life Sciences,96,1,0,2,No,14,2,5197.0,3.0,3,0,3.0,28,5.0,4
42.0,No,2,Research & Development,1,1,Technical Degree,70,4,0,2,Yes,11,4,3673.0,3.0,1,2,3.0,2,2.0,2
36.0,Yes,2,Sales,27,3,Marketing,35,2,0,4,No,22,2,8858.0,2.0,1,1,3.0,10,10.0,4
37.0,No,2,Research & Development,22,3,Medical,82,4,0,1,Yes,13,3,13744.0,2.0,1,2,4.0,21,16.0,6
37.115262321144684,No,1,Research & Development,2,3,Life Sciences,90,3,0,4,No,14,4,16032.0,3.0,0,2,4.0,4,4.0,1
34.0,No,2,Research & Development,2,4,Technical Degree,64,3,0,3,No,25,3,8103.0,3.0,0,2,3.0,20,4.0,6
37.115262321144684,No,2,Research & Development,1,3,Life Sciences,48,4,0,1,No,21,3,5197.0,3.0,1,1,3.0,10,8.0,8
35.0,No,2,Research & Development,26,1,Life Sciences,83,3,0,4,No,12,2,11996.0,6.0,1,0,3.0,4,4.0,2
53.0,No,0,Research & Development,8,3,Life Sciences,67,3,0,1,Yes,18,3,12965.0,2.0,4,0,3.0,19,3.0,2
29.0,No,2,Sales,1,1,Marketing,73,3,0,2,Yes,13,3,4335.0,3.0,0,1,3.0,6,6.0,4
37.115262321144684,No,1,Sales,7,4,Marketing,52,2,0,4,Yes,18,3,2886.0,4.0,0,0,3.0,12,6.0,7
19.0,No,0,Research & Development,2,1,Life Sciences,42,2,0,4,No,15,3,5197.0,2.0,3,1,4.0,28,1.0,4
31.0,No,2,Sales,2,4,Medical,93,4,0,4,No,14,3,4424.0,2.0,1,0,4.0,6,6.0,2
37.115262321144684,No,2,Research & Development,3,1,Life Sciences,45,1,0,4,No,17,2,4505.0,3.0,0,2,3.0,7,1.0,2
27.0,No,2,Research & Development,12,5,Medical,51,4,0,4,No,11,2,5197.0,6.0,0,2,3.0,15,5.0,8
32.0,No,0,Research & Development,18,1,Life Sciences,52,2,0,3,No,12,3,5197.0,3.0,0,1,3.0,6,6.0,3
29.0,No,2,Sales,7,3,Marketing,73,4,0,4,No,12,3,5197.0,3.0,4,0,4.0,13,10.0,7
55.0,No,2,Research & Development,5,3,Life Sciences,85,3,0,2,Yes,12,2,14756.0,3.0,1,2,3.0,4,4.0,3
33.0,Yes,2,Research & Development,4,3,Technical Degree,40,3,0,4,Yes,23,3,2756.0,5.0,9,2,3.0,3,3.0,0
41.0,No,2,Research & Development,2,2,Medical,49,1,0,3,No,19,3,5197.0,0.0,0,0,3.0,22,6.0,7
47.0,No,2,Sales,9,3,Marketing,74,4,0,1,Yes,12,3,5197.0,3.0,4,0,3.0,18,18.0,4
41.0,Yes,2,Research & Development,25,3,Medical,55,1,0,2,Yes,20,3,5197.0,3.0,4,2,3.0,5,5.0,2
29.0,Yes,2,Research & Development,2,2,Life Sciences,39,1,0,1,No,20,4,2168.0,2.0,7,1,3.0,13,5.0,7
39.0,No,2,Research & Development,12,3,Medical,57,2,0,2,No,22,2,5204.0,3.0,8,0,3.0,7,5.0,3
39.0,No,2,Research & Development,1,3,Life Sciences,76,4,0,4,No,12,4,10880.0,2.0,6,2,3.0,25,21.0,0
50.0,No,2,Research & Development,2,2,Medical,65,1,0,4,No,13,3,5197.0,2.0,5,0,3.0,20,5.0,0
24.0,No,2,Human Resources,2,3,Life Sciences,42,4,0,4,No,11,3,4577.0,3.0,8,1,3.0,13,2.0,4
34.0,No,1,Human Resources,1,3,Life Sciences,44,3,0,4,Yes,18,3,9950.0,3.0,4,0,3.0,8,3.0,2
29.0,No,2,Research & Development,17,1,Medical,41,4,0,3,No,15,3,2546.0,2.0,1,0,3.0,5,2.0,2
46.0,No,2,Human Resources,8,2,Medical,63,2,0,4,No,13,3,7314.0,2.0,1,0,4.0,6,6.0,1
40.0,No,2,Research & Development,6,4,Other,52,4,0,1,Yes,14,4,3377.0,5.0,4,1,3.0,17,4.0,0
27.0,No,1,Sales,5,3,Marketing,88,2,0,2,No,11,3,4774.0,2.0,7,1,3.0,26,7.0,9
34.0,No,2,Sales,20,2,Marketing,45,4,0,3,No,13,2,3294.0,2.0,1,1,3.0,9,5.0,8
24.0,No,2,Research & Development,28,4,Life Sciences,60,1,0,2,No,23,3,4260.0,2.0,0,1,3.0,21,5.0,7
37.115262321144684,No,2,Research & Development,9,2,Life Sciences,75,3,0,4,No,12,3,7978.0,3.0,1,2,3.0,2,2.0,2
37.0,No,2,Sales,8,2,Life Sciences,31,1,0,4,No,18,3,5731.0,2.0,1,0,3.0,13,6.0,7
20.0,No,1,Research & Development,2,4,Life Sciences,33,4,0,1,No,13,3,2323.0,3.0,1,0,3.0,1,1.0,0
59.0,No,2,Sales,26,2,Life Sciences,98,2,0,2,No,15,3,13726.0,4.0,8,2,3.0,6,5.0,2
37.0,No,2,Research & Development,4,3,Medical,50,4,0,2,No,12,2,3452.0,3.0,9,2,4.0,10,5.0,2
38.0,No,2,Sales,8,4,Life Sciences,46,1,0,1,No,13,1,5197.0,3.0,2,1,3.0,8,7.0,2
31.0,No,2,Human Resources,2,3,Human Resources,82,3,0,2,No,14,3,3978.0,0.0,4,1,3.0,6,2.0,0
38.0,No,1,Research & Development,29,3,Medical,86,2,0,3,No,13,3,5197.0,4.0,4,1,3.0,10,6.0,7
37.115262321144684,No,2,Research & Development,10,2,Life Sciences,69,1,0,4,No,21,2,3038.0,3.0,3,1,3.0,8,1.0,2
37.115262321144684,No,2,Research & Development,1,4,Life Sciences,62,3,0,4,No,12,3,5197.0,3.0,1,1,3.0,4,4.0,3
46.0,No,2,Research & Development,1,2,Medical,83,3,0,1,No,14,2,16872.0,2.0,2,1,3.0,17,7.0,1
37.115262321144684,No,1,Human Resources,2,1,Human Resources,94,2,0,4,No,21,2,7525.0,2.0,1,2,3.0,10,10.0,1
48.0,No,2,Sales,22,2,Marketing,95,3,0,2,No,13,4,6439.0,2.0,0,1,3.0,8,8.0,7
36.0,No,2,Research & Development,6,3,Medical,51,3,0,1,Yes,13,3,7094.0,0.0,4,0,3.0,13,7.0,7
41.0,No,2,Research & Development,9,3,Life Sciences,64,1,0,4,No,18,3,19545.0,0.0,4,1,3.0,8,8.0,0
34.0,No,1,Sales,26,4,Marketing,100,3,0,4,No,18,3,5197.0,3.0,0,1,3.0,4,2.0,2
29.0,No,2,Research & Development,2,1,Life Sciences,77,4,0,3,No,17,3,5197.0,5.0,1,0,4.0,7,0.0,7
37.115262321144684,No,2,Research & Development,23,4,Medical,91,2,0,3,No,16,4,5855.0,2.0,0,1,3.0,6,6.0,4
34.0,No,2,Research & Development,6,3,Medical,81,1,0,3,No,13,3,2742.0,3.0,7,1,3.0,21,2.0,12
51.0,No,2,Research & Development,9,3,Life Sciences,60,3,0,2,No,11,3,4936.0,2.0,1,0,3.0,1,1.0,0
45.0,Yes,2,Research & Development,8,1,Medical,93,4,0,3,Yes,11,3,5006.0,3.0,1,2,3.0,5,5.0,4
37.115262321144684,No,2,Research & Development,28,3,Life Sciences,43,4,0,1,Yes,11,3,6545.0,1.0,4,1,3.0,25,3.0,2
56.0,No,2,Research & Development,28,3,Medical,72,2,0,3,No,12,3,5197.0,2.0,4,2,3.0,18,5.0,2
37.115262321144684,No,2,Research & Development,9,3,Medical,62,3,0,3,No,16,3,2693.0,3.0,1,1,3.0,5,1.0,3
58.0,No,2,Research & Development,1,4,Medical,30,1,0,1,No,20,2,10552.0,3.0,3,2,3.0,23,6.0,12
40.0,No,2,Research & Development,11,4,Medical,87,2,0,4,No,20,3,10435.0,3.0,3,0,3.0,26,18.0,9
37.115262321144684,No,0,Research & Development,7,1,Medical,62,1,0,4,No,14,3,5197.0,6.0,6,0,3.0,8,1.0,3
34.0,No,2,Research & Development,2,1,Other,57,4,0,3,Yes,19,2,6029.0,3.0,6,0,3.0,7,2.0,2
30.0,No,1,Sales,5,3,Marketing,84,4,0,2,No,11,2,4968.0,2.0,1,0,3.0,2,2.0,2
35.0,No,2,Sales,2,3,Marketing,62,4,0,2,No,15,2,4859.0,3.0,8,2,3.0,13,5.0,7
34.0,No,1,Sales,8,3,Medical,56,3,0,4,No,15,4,2231.0,3.0,1,1,3.0,10,4.0,7
33.0,No,2,Sales,9,2,Medical,47,1,0,1,No,12,4,5324.0,3.0,0,1,3.0,9,3.0,4
32.0,No,2,Sales,27,5,Marketing,99,3,0,4,No,23,2,11159.0,6.0,7,0,3.0,10,7.0,7
54.0,No,2,Research & Development,9,3,Medical,64,1,0,3,No,17,4,17426.0,6.0,2,0,4.0,21,10.0,16
37.115262321144684,No,2,Sales,7,4,Marketing,73,4,0,1,No,14,3,5197.0,4.0,7,0,3.0,8,8.0,2
30.0,No,1,Research & Development,8,2,Life Sciences,92,2,0,1,Yes,16,3,4011.0,2.0,2,1,4.0,18,12.0,0
37.115262321144684,No,1,Research & Development,10,4,Technical Degree,63,4,0,3,No,12,3,5197.0,3.0,3,1,4.0,10,2.0,7
49.0,No,2,Research & Development,1,3,Life Sciences,87,4,0,4,No,14,2,13964.0,2.0,3,0,3.0,9,7.0,7
51.0,No,1,Research & Development,29,5,Life Sciences,50,4,0,4,No,11,3,2838.0,6.0,1,2,3.0,10,7.0,3
34.0,Yes,2,Research & Development,15,1,Medical,56,2,0,3,Yes,12,4,5197.0,2.0,7,1,3.0,15,4.0,6
42.0,No,2,Research & Development,7,2,Life Sciences,48,3,0,3,No,24,3,5197.0,5.0,1,1,3.0,10,5.0,9
29.0,No,2,Sales,29,4,Life Sciences,40,1,0,4,No,15,2,2974.0,2.0,2,0,3.0,16,5.0,8
37.115262321144684,No,2,Research & Development,2,1,Medical,65,1,0,1,No,13,2,8268.0,2.0,7,2,3.0,6,6.0,3
46.0,Yes,2,Sales,13,5,Marketing,96,2,0,1,Yes,13,3,18947.0,2.0,5,0,3.0,16,5.0,2
19.0,No,2,Research & Development,9,3,Life Sciences,91,3,0,3,No,18,2,1483.0,3.0,6,1,3.0,5,1.0,0
30.0,No,1,Human Resources,6,2,Medical,52,2,0,3,No,17,2,5197.0,3.0,8,1,3.0,7,4.0,2
40.0,No,2,Sales,29,4,Technical Degree,33,3,0,2,No,12,3,19033.0,2.0,3,1,3.0,9,9.0,2
53.0,No,2,Research & Development,8,3,Medical,33,4,0,3,Yes,14,3,4450.0,3.0,2,0,3.0,21,4.0,0
31.0,No,2,Research & Development,11,3,Medical,94,1,0,3,No,18,3,5197.0,2.0,4,2,3.0,8,8.0,2
46.0,No,2,Sales,1,2,Life Sciences,56,2,0,4,Yes,14,2,3423.0,3.0,1,1,3.0,18,7.0,14
27.0,No,1,Sales,4,4,Life Sciences,47,4,0,3,No,14,4,2379.0,3.0,4,1,3.0,17,5.0,11
27.0,No,2,Research & Development,3,2,Life Sciences,39,1,0,4,No,22,3,5197.0,2.0,5,0,3.0,7,2.0,0
28.0,No,2,Research & Development,19,4,Medical,95,4,0,1,Yes,11,3,5197.0,5.0,9,0,4.0,9,5.0,3
34.0,No,2,Research & Development,6,2,Technical Degree,78,4,0,1,Yes,12,3,4381.0,3.0,3,0,3.0,18,6.0,9
38.0,No,2,Research & Development,1,2,Life Sciences,83,2,0,4,Yes,13,3,13206.0,3.0,1,1,3.0,6,6.0,5
32.0,Yes,2,Research & Development,7,2,Technical Degree,72,4,0,3,No,11,1,5228.0,2.0,8,1,3.0,14,13.0,9
36.0,No,2,Sales,7,1,Life Sciences,76,4,0,3,No,13,3,5228.0,2.0,1,1,3.0,1,1.0,0
56.0,No,2,Research & Development,23,2,Life Sciences,81,3,0,3,No,24,3,5380.0,3.0,1,1,3.0,10,0.0,7
37.0,No,0,Research & Development,29,4,Life Sciences,88,2,0,3,No,15,3,4449.0,2.0,0,1,3.0,28,13.0,10
38.0,No,1,Research & Development,2,4,Medical,97,4,0,4,Yes,14,3,5980.0,2.0,0,1,3.0,6,5.0,0
37.115262321144684,No,2,Research & Development,28,3,Technical Degree,97,4,0,4,No,20,3,16799.0,5.0,4,1,3.0,8,8.0,4
33.0,Yes,2,Sales,9,3,Marketing,52,2,0,2,No,13,3,8224.0,3.0,1,2,3.0,2,2.0,2
26.0,No,2,Research & Development,3,3,Life Sciences,70,3,0,4,No,17,3,2368.0,3.0,3,1,3.0,7,5.0,0
31.0,Yes,1,Research & Development,10,3,Life Sciences,92,4,0,1,Yes,20,3,5197.0,2.0,6,2,4.0,3,3.0,0
31.0,No,1,Research & Development,1,4,Life Sciences,65,3,0,3,No,14,3,5238.0,3.0,0,1,4.0,34,5.0,18
29.0,No,1,Research & Development,18,4,Life Sciences,58,4,0,3,Yes,17,3,3180.0,3.0,1,0,3.0,31,3.0,9
27.0,No,2,Sales,2,3,Marketing,69,3,0,1,No,23,3,2394.0,2.0,8,1,3.0,28,8.0,15
27.0,No,2,Research & Development,4,1,Life Sciences,46,1,0,4,No,17,2,5197.0,5.0,0,1,3.0,6,6.0,2
59.0,No,2,Sales,7,4,Medical,88,2,0,2,No,14,2,5197.0,2.0,1,2,3.0,21,6.0,8
52.0,No,1,Research & Development,2,2,Other,33,3,0,4,Yes,11,2,5197.0,3.0,1,1,4.0,26,9.0,14
28.0,Yes,2,Research & Development,1,4,Other,63,4,0,4,Yes,13,2,5197.0,3.0,1,2,3.0,10,7.0,9
37.115262321144684,No,1,Research & Development,3,4,Life Sciences,56,4,0,3,Yes,11,3,4364.0,2.0,1,1,3.0,8,2.0,7
19.0,No,1,Research & Development,6,3,Life Sciences,32,2,0,2,No,18,3,2325.0,5.0,4,2,4.0,9,0.0,0
37.115262321144684,No,2,Research & Development,7,3,Life Sciences,82,3,0,4,Yes,11,3,5197.0,2.0,1,0,3.0,6,6.0,0
46.0,No,2,Research & Development,23,3,Life Sciences,90,1,0,4,No,22,1,5197.0,2.0,1,0,3.0,3,3.0,2
