Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,HourlyRate,EnvironmentSatisfaction,Gender,JobLevel,JobSatisfaction,OverTime,PercentSalaryHike,WorkLifeBalance,MonthlyIncome,TrainingTimesLastYear,NumCompaniesWorked,MaritalStatus,PerformanceRating,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,YearsInCurrentRole,YearsWithCurrManager,TWYears_zscore,YearsAtCompany_zscore,YearsInCurrentRole_zscore,YearsWithCurrManager_zscore,YearsSinceLastPromotion_zscore,Cluster
51.0,No,2,Human Resources,Near,3,Life Sciences,77,1,1,1,1,No,21,3,4865.5,0.0,0,1,3.0,6,1.0,0,4,3,-0.6923970163718165,-1.0576076076914387,-0.0721766300206307,-0.32390070288666994,-0.682655386581575,2
45.0,No,0,Sales,Near,4,Life Sciences,79,1,1,5,3,Yes,18,4,10748.0,3.0,1,2,4.0,33,23.0,15,7,12,2.792411424401783,4.58894744747819,0.7570021353344899,2.201716951272988,3.96283999132196,2
38.0,No,1,Sales,Near,2,Medical,45,3,1,4,3,No,13,4,6288.0,3.0,6,0,3.0,22,4.0,15,13,2,1.372674652234761,-0.28762282744103496,2.4153596660447314,-0.6045248866821875,3.96283999132196,2
29.0,No,2,Research & Development,Near,1,Medical,35,2,1,1,4,No,13,3,4865.5,3.0,0,2,4.0,6,6.0,1,3,2,-0.6923970163718165,0.22570035939256758,-0.3485695518056709,-0.6045248866821875,-0.37295569472133927,0
37.0,No,2,Sales,Very far,3,Marketing,43,3,1,1,4,No,17,3,4865.5,3.0,1,2,3.0,2,0.0,2,1,2,-1.208664933523461,-1.31426920110824,-0.9013553953757513,-0.6045248866821875,-0.06325600286110364,0
51.0,No,1,Research & Development,Near,1,Medical,37,2,1,1,1,No,14,4,10650.0,2.0,1,1,3.0,5,4.0,0,3,2,-0.8214639956597276,-0.28762282744103496,-0.3485695518056709,-0.6045248866821875,-0.682655386581575,2
37.11526232114468,No,2,Research & Development,Near,3,Medical,76,4,1,1,4,No,20,3,4865.5,3.0,1,2,3.0,7,7.0,5,7,7,-0.5633300370839054,0.4823619528093689,0.7570021353344899,0.7985960322954003,0.8658430727196034,0
27.0,Yes,1,Sales,Far,3,Marketing,67,1,1,2,4,Yes,13,2,5071.0,3.0,8,2,4.0,9,6.0,0,2,4,-0.30519607850808317,0.22570035939256758,-0.6249624735907111,-0.04327651909115238,-0.682655386581575,0
37.11526232114468,No,1,Research & Development,Near,4,Medical,42,1,1,3,4,No,14,3,4284.0,2.0,3,1,4.0,24,4.0,5,6,17,1.6308086108105833,-0.28762282744103496,0.4806092135494497,3.6048378702505754,0.8658430727196034,0
40.0,No,0,Research & Development,Very far,3,Medical,84,1,1,3,3,No,23,3,4865.5,3.0,2,2,3.0,25,2.0,12,14,11,1.7598755900984944,-0.8009460142746375,2.6917525878297717,1.9210927674774705,3.033740915741253,2
38.0,No,2,Sales,Near,2,Other,62,3,1,3,3,No,11,4,2684.0,0.0,5,0,3.0,10,2.0,7,4,7,-0.1761290992201721,-0.8009460142746375,-0.0721766300206307,0.7985960322954003,1.4852424564400748,0
37.11526232114468,No,0,Sales,Near,3,Marketing,30,4,1,2,3,No,13,3,3065.0,3.0,1,0,3.0,10,4.0,1,9,2,-0.1761290992201721,-0.28762282744103496,1.3097879789045703,-0.6045248866821875,-0.37295569472133927,0
57.0,Yes,2,Research & Development,Near,3,Life Sciences,84,1,1,4,4,No,11,3,4865.5,2.0,7,0,3.0,21,5.0,11,7,5,1.24360767294685,-0.03096123402423368,0.7570021353344899,0.23734766470436516,2.7240412238810174,2
45.0,No,2,Research & Development,Near,5,Medical,89,3,1,4,4,No,25,3,2177.0,3.0,2,1,3.0,23,6.0,2,2,2,1.5017416315226721,0.22570035939256758,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,0
49.0,No,1,Sales,Near,4,Life Sciences,92,2,1,2,4,No,16,3,5390.0,3.0,1,2,3.0,7,7.0,0,5,7,-0.5633300370839054,0.4823619528093689,0.2042162917644095,0.7985960322954003,-0.682655386581575,2
39.0,Yes,2,Sales,Far,4,Other,36,4,1,2,4,Yes,24,4,17068.0,3.0,3,2,3.0,13,13.0,6,9,7,0.21107183864356122,2.0223315133101765,1.3097879789045703,0.7985960322954003,1.175542764579839,1
28.0,Yes,1,Research & Development,Far,4,Medical,45,1,1,1,2,Yes,13,3,2154.0,3.0,2,0,3.0,5,4.0,0,2,2,-0.8214639956597276,-0.28762282744103496,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,0
37.0,No,2,Sales,Near,1,Medical,42,4,1,2,3,Yes,12,3,3022.0,1.0,1,1,4.0,5,5.0,0,4,3,-0.8214639956597276,-0.03096123402423368,-0.0721766300206307,-0.32390070288666994,-0.682655386581575,0
33.0,No,2,Research & Development,Near,1,Technical Degree,84,4,1,2,1,No,13,3,4037.0,5.0,4,2,4.0,9,9.0,0,2,4,-0.30519607850808317,0.9956851396429715,-0.6249624735907111,-0.04327651909115238,-0.682655386581575,0
25.0,No,2,Sales,Far,3,Medical,98,3,1,1,4,No,14,3,4865.5,3.0,8,1,3.0,5,5.0,0,0,0,-0.8214639956597276,-0.03096123402423368,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
27.0,No,2,Research & Development,Very far,4,Life Sciences,82,4,1,2,4,No,14,3,4066.0,3.0,9,0,3.0,10,7.0,1,2,2,-0.1761290992201721,0.4823619528093689,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,0
36.0,No,2,Research & Development,Far,3,Life Sciences,59,1,1,4,2,No,11,3,6201.0,1.0,1,0,3.0,25,18.0,3,10,9,1.7598755900984944,3.305639480394183,1.5861809006896104,1.3598443998864354,0.24644368899913202,2
22.0,No,2,Research & Development,Near,3,Other,59,3,1,3,3,No,21,4,4775.0,3.0,3,2,3.0,17,2.0,1,5,6,0.7273397557952056,-0.8009460142746375,0.2042162917644095,0.5179718484998828,-0.37295569472133927,0
28.0,No,2,Research & Development,Near,1,Life Sciences,67,1,1,1,2,No,17,1,3201.0,2.0,0,1,3.0,6,5.0,0,3,4,-0.6923970163718165,-0.03096123402423368,-0.3485695518056709,-0.04327651909115238,-0.682655386581575,0
38.0,No,2,Research & Development,Near,3,Medical,58,4,1,2,2,Yes,16,3,7351.0,2.0,1,0,3.0,20,1.0,0,11,7,1.1145406936589388,-1.0576076076914387,1.8625738224746506,0.7985960322954003,-0.682655386581575,2
25.0,No,2,Research & Development,Far,5,Life Sciences,50,4,1,3,1,No,15,3,2096.0,1.0,5,0,3.0,19,7.0,1,11,11,0.9854737143710278,0.4823619528093689,1.8625738224746506,1.9210927674774705,-0.37295569472133927,0
29.0,No,2,Sales,Near,5,Marketing,94,3,1,3,2,No,13,3,11935.0,2.0,1,1,3.0,10,10.0,0,8,6,-0.1761290992201721,1.2523467330597726,1.03339505711953,0.5179718484998828,-0.682655386581575,2
26.0,No,1,Sales,Far,4,Marketing,88,4,1,2,4,No,24,2,2007.0,3.0,1,0,3.0,15,5.0,11,12,11,0.4692057972193834,-0.03096123402423368,2.1389667442596907,1.9210927674774705,2.7240412238810174,0
44.0,No,0,Research & Development,Near,4,Life Sciences,42,3,1,2,4,No,13,3,4865.5,3.0,1,0,3.0,9,5.0,7,7,2,-0.30519607850808317,-0.03096123402423368,0.7570021353344899,-0.6045248866821875,1.4852424564400748,2
37.11526232114468,No,2,Research & Development,Near,2,Medical,86,1,1,5,1,No,11,2,4403.0,3.0,4,1,3.0,24,5.0,1,2,2,1.6308086108105833,-0.03096123402423368,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,0
52.0,No,2,Human Resources,Very far,4,Life Sciences,98,4,1,5,3,No,11,3,17099.0,2.0,3,1,3.0,27,9.0,1,2,0,2.0180095486743164,0.9956851396429715,-0.6249624735907111,-1.1657732542732226,-0.37295569472133927,1
37.0,No,2,Research & Development,Near,3,Medical,81,1,1,2,3,No,13,1,6347.0,2.0,0,2,3.0,10,6.0,3,2,8,-0.1761290992201721,0.22570035939256758,-0.6249624735907111,1.079220216090918,0.24644368899913202,2
50.0,No,2,Research & Development,Near,3,Other,36,3,1,3,3,No,15,3,4865.5,3.0,1,1,3.0,10,3.0,7,7,8,-0.1761290992201721,-0.5442844208578362,0.7570021353344899,1.079220216090918,1.4852424564400748,2
25.0,No,2,Research & Development,Near,3,Life Sciences,96,3,1,5,4,No,14,3,2413.0,2.0,3,1,3.0,25,1.0,0,7,7,1.7598755900984944,-1.0576076076914387,0.7570021353344899,0.7985960322954003,-0.682655386581575,0
33.0,No,2,Research & Development,Near,3,Other,46,3,1,1,2,No,19,2,4865.5,2.0,1,1,3.0,5,5.0,4,4,3,-0.8214639956597276,-0.03096123402423368,-0.0721766300206307,-0.32390070288666994,0.5561433808593677,0
42.0,No,2,Research & Development,Near,4,Technical Degree,92,4,1,2,3,No,14,2,7406.0,5.0,1,1,4.0,8,8.0,7,2,7,-0.4342630577959943,0.7390235462261702,-0.6249624735907111,0.7985960322954003,1.4852424564400748,2
45.0,No,2,Research & Development,Near,2,Life Sciences,72,4,1,2,4,Yes,18,3,4865.5,2.0,3,0,3.0,8,6.0,2,2,2,-0.4342630577959943,0.22570035939256758,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,2
32.0,No,1,Research & Development,Near,3,Medical,83,3,1,3,1,No,13,4,5309.0,2.0,9,1,3.0,18,10.0,5,7,7,0.8564067350831167,1.2523467330597726,0.7570021353344899,0.7985960322954003,0.8658430727196034,0
25.0,No,2,Research & Development,Near,4,Life Sciences,49,3,1,2,2,Yes,12,2,4851.0,3.0,2,2,4.0,18,3.0,0,0,1,0.8564067350831167,-0.5442844208578362,-1.1777483171607914,-0.8851490704777051,-0.682655386581575,0
35.0,Yes,2,Sales,Far,4,Other,60,4,1,2,3,No,12,3,4865.5,3.0,8,1,3.0,6,6.0,1,2,2,-0.6923970163718165,0.22570035939256758,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,0
22.0,No,2,Sales,Near,3,Marketing,92,3,1,3,3,No,14,4,2472.0,2.0,1,2,3.0,10,1.0,0,7,8,-0.1761290992201721,-1.0576076076914387,0.7570021353344899,1.079220216090918,-0.682655386581575,0
34.0,No,1,Research & Development,Near,4,Life Sciences,46,4,1,1,3,Yes,13,3,4724.0,3.0,3,1,3.0,10,9.0,1,7,7,-0.1761290992201721,0.9956851396429715,0.7570021353344899,0.7985960322954003,-0.37295569472133927,0
34.0,No,2,Sales,Far,4,Marketing,42,4,1,2,1,No,12,3,5484.0,3.0,2,2,3.0,20,2.0,1,7,7,1.1145406936589388,-0.8009460142746375,0.7570021353344899,0.7985960322954003,-0.37295569472133927,0
28.0,No,1,Human Resources,Near,3,Medical,99,1,1,5,2,No,11,3,4865.5,2.0,1,1,3.0,32,3.0,10,5,7,2.663344445113872,-0.5442844208578362,0.2042162917644095,0.7985960322954003,2.414341532020782,0
36.0,No,2,Research & Development,Near,2,Medical,42,4,1,2,3,No,14,3,2013.0,3.0,6,2,3.0,8,5.0,2,2,1,-0.4342630577959943,-0.03096123402423368,-0.6249624735907111,-0.8851490704777051,-0.06325600286110364,0
35.0,No,1,Research & Development,Near,4,Technical Degree,96,1,1,2,3,No,14,2,4865.5,2.0,2,1,3.0,20,2.0,1,2,2,1.1145406936589388,-0.8009460142746375,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,0
45.0,Yes,2,Sales,Near,2,Marketing,33,4,1,1,3,No,16,2,6434.0,1.0,0,0,3.0,3,3.0,1,2,0,-1.0795979542355498,-0.5442844208578362,-0.6249624735907111,-1.1657732542732226,-0.37295569472133927,2
47.0,No,2,Research & Development,Very far,2,Technical Degree,57,3,1,1,1,No,14,3,18300.0,3.0,0,0,3.0,2,2.0,0,1,0,-1.208664933523461,-0.8009460142746375,-0.9013553953757513,-1.1657732542732226,-0.682655386581575,1
37.0,No,1,Research & Development,Near,2,Technical Degree,43,2,1,1,3,No,13,3,12185.0,1.0,1,1,3.0,10,10.0,0,6,8,-0.1761290992201721,1.2523467330597726,0.4806092135494497,1.079220216090918,-0.682655386581575,1
40.0,Yes,0,Human Resources,Near,3,Human Resources,66,3,1,1,4,No,11,2,4865.5,0.0,6,0,3.0,6,4.0,1,2,2,-0.6923970163718165,-0.28762282744103496,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,2
35.0,No,2,Human Resources,Near,3,Human Resources,31,3,1,4,1,No,14,3,2258.0,2.0,0,1,3.0,21,8.0,0,7,9,1.24360767294685,0.7390235462261702,0.7570021353344899,1.3598443998864354,-0.682655386581575,0
28.0,Yes,2,Sales,Near,3,Medical,48,2,1,1,3,Yes,19,3,4865.5,5.0,6,0,4.0,5,1.0,0,2,2,-0.8214639956597276,-1.0576076076914387,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,0
40.0,No,2,Sales,Near,4,Technical Degree,84,1,1,2,4,No,13,3,4661.0,4.0,4,0,3.0,12,9.0,0,7,7,0.08200485935565012,0.9956851396429715,0.7570021353344899,0.7985960322954003,-0.682655386581575,0
22.0,No,1,Research & Development,Near,3,Life Sciences,84,3,1,2,2,No,20,1,3894.0,3.0,1,0,3.0,6,2.0,1,5,4,-0.6923970163718165,-0.8009460142746375,0.2042162917644095,-0.04327651909115238,-0.37295569472133927,0
33.0,No,2,Research & Development,Very far,2,Life Sciences,42,4,1,2,1,Yes,15,3,4865.5,5.0,1,1,3.0,9,6.0,0,8,8,-0.30519607850808317,0.22570035939256758,1.03339505711953,1.079220216090918,-0.682655386581575,0
50.0,No,1,Research & Development,Near,4,Technical Degree,92,4,1,5,1,No,13,3,4865.5,3.0,4,0,3.0,28,6.0,4,2,2,2.1470765279622275,0.22570035939256758,-0.6249624735907111,-0.6045248866821875,0.5561433808593677,2
33.0,No,2,Research & Development,Near,2,Medical,85,1,1,5,3,No,13,4,11691.0,3.0,2,1,3.0,23,13.0,0,0,0,1.5017416315226721,2.0223315133101765,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,2
37.11526232114468,No,2,Research & Development,Far,3,Life Sciences,45,1,1,2,1,No,15,2,2559.0,4.0,2,0,3.0,13,1.0,1,3,2,0.21107183864356122,-1.0576076076914387,-0.3485695518056709,-0.6045248866821875,-0.37295569472133927,0
51.0,No,2,Research & Development,Very far,3,Technical Degree,55,2,1,3,4,Yes,18,4,4865.5,3.0,4,1,3.0,10,4.0,1,1,2,-0.1761290992201721,-0.28762282744103496,-0.9013553953757513,-0.6045248866821875,-0.37295569472133927,2
40.0,Yes,1,Research & Development,Far,4,Life Sciences,51,4,1,1,3,Yes,13,3,4327.0,2.0,1,2,3.0,8,0.0,7,2,7,-0.4342630577959943,-1.31426920110824,-0.6249624735907111,0.7985960322954003,1.4852424564400748,0
38.0,No,1,Sales,Far,5,Life Sciences,71,2,1,3,1,No,22,2,2133.0,3.0,1,1,3.0,9,9.0,1,8,8,-0.30519607850808317,0.9956851396429715,1.03339505711953,1.079220216090918,-0.37295569472133927,0
55.0,No,2,Human Resources,Very far,4,Human Resources,71,3,1,5,2,Yes,18,3,19038.0,3.0,4,1,3.0,35,1.0,1,9,4,3.0505453829776052,-1.0576076076914387,1.3097879789045703,-0.04327651909115238,-0.37295569472133927,1
36.0,Yes,0,Research & Development,Near,3,Life Sciences,36,3,1,1,1,No,13,2,5406.0,4.0,1,2,4.0,1,1.0,1,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.37295569472133927,0
37.11526232114468,No,1,Research & Development,Very far,4,Medical,81,3,1,4,4,No,22,3,3760.0,2.0,3,1,3.0,31,6.0,0,8,0,2.534277465825961,0.22570035939256758,1.03339505711953,-1.1657732542732226,-0.682655386581575,0
35.0,No,2,Sales,Near,2,Life Sciences,100,1,1,2,4,No,11,3,4312.0,3.0,1,1,3.0,10,10.0,1,7,9,-0.1761290992201721,1.2523467330597726,0.7570021353344899,1.3598443998864354,-0.37295569472133927,0
23.0,No,2,Research & Development,Near,1,Medical,54,2,1,1,4,No,13,3,2275.0,3.0,1,1,4.0,10,3.0,0,8,8,-0.1761290992201721,-0.5442844208578362,1.03339505711953,1.079220216090918,-0.682655386581575,0
36.0,No,1,Research & Development,Near,3,Life Sciences,75,2,1,4,3,No,15,3,4865.5,2.0,7,2,3.0,22,13.0,5,6,13,1.372674652234761,2.0223315133101765,0.4806092135494497,2.482341135068505,0.8658430727196034,0
31.0,No,2,Sales,Near,2,Life Sciences,30,3,1,2,1,Yes,11,4,2911.0,1.0,4,0,3.0,9,5.0,0,4,3,-0.30519607850808317,-0.03096123402423368,-0.0721766300206307,-0.32390070288666994,-0.682655386581575,0
24.0,No,2,Research & Development,Near,4,Medical,88,4,1,2,3,No,11,3,4865.5,3.0,2,1,3.0,15,5.0,1,2,2,0.4692057972193834,-0.03096123402423368,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,0
37.11526232114468,No,2,Research & Development,Near,4,Life Sciences,98,1,1,4,1,No,11,3,2297.0,2.0,1,0,3.0,31,2.0,14,6,7,2.534277465825961,-0.8009460142746375,0.4806092135494497,0.7985960322954003,3.6531402994617244,0
31.0,No,2,Research & Development,Far,2,Life Sciences,73,2,1,1,2,No,21,3,4865.5,3.0,4,1,3.0,8,8.0,0,0,0,-0.4342630577959943,0.7390235462261702,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
32.0,No,2,Research & Development,Near,2,Medical,50,4,1,5,3,No,18,3,5484.0,3.0,3,0,3.0,26,13.0,4,7,7,1.8889425693864055,2.0223315133101765,0.7570021353344899,0.7985960322954003,0.5561433808593677,0
37.11526232114468,No,2,Research & Development,Near,5,Life Sciences,42,4,1,5,3,No,11,3,13496.0,2.0,4,1,3.0,21,20.0,1,2,1,1.24360767294685,3.8189626672277854,-0.6249624735907111,-0.8851490704777051,-0.37295569472133927,1
28.0,No,2,Research & Development,Far,4,Life Sciences,46,2,1,1,4,Yes,11,3,5253.0,1.0,3,1,3.0,6,6.0,0,0,0,-0.6923970163718165,0.22570035939256758,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
58.0,No,0,Sales,Near,5,Marketing,82,4,1,3,3,Yes,14,3,5660.0,2.0,0,0,3.0,10,5.0,0,8,8,-0.1761290992201721,-0.03096123402423368,1.03339505711953,1.079220216090918,-0.682655386581575,2
57.0,No,2,Research & Development,Very far,4,Life Sciences,49,3,1,1,2,No,13,3,6755.0,2.0,1,2,3.0,6,3.0,4,2,1,-0.6923970163718165,-0.5442844208578362,-0.6249624735907111,-0.8851490704777051,0.5561433808593677,2
30.0,No,2,Sales,Near,3,Technical Degree,45,1,1,4,1,No,12,3,3072.0,4.0,2,0,3.0,25,12.0,2,17,8,1.7598755900984944,1.7656699198933752,3.520931353184892,1.079220216090918,-0.06325600286110364,0
38.0,No,2,Sales,Near,3,Marketing,97,4,1,1,4,No,13,3,8740.0,3.0,1,1,3.0,2,2.0,2,2,2,-1.208664933523461,-0.8009460142746375,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,2
44.0,No,2,Sales,Near,2,Life Sciences,93,3,1,2,1,No,17,3,6465.0,5.0,5,1,3.0,6,4.0,1,2,2,-0.6923970163718165,-0.28762282744103496,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,2
30.0,No,2,Research & Development,Very far,1,Technical Degree,30,4,1,2,4,No,20,2,2476.0,3.0,2,2,3.0,9,1.0,1,4,4,-0.30519607850808317,-1.0576076076914387,-0.0721766300206307,-0.04327651909115238,-0.37295569472133927,0
36.0,No,1,Research & Development,Very far,2,Other,85,2,1,1,3,Yes,14,2,2088.0,3.0,1,1,3.0,4,4.0,1,2,3,-0.9505309749476386,-0.28762282744103496,-0.6249624735907111,-0.32390070288666994,-0.37295569472133927,0
52.0,No,2,Research & Development,Near,4,Medical,88,2,1,3,3,No,17,2,8446.0,2.0,9,2,3.0,20,8.0,2,7,13,1.1145406936589388,0.7390235462261702,0.7570021353344899,2.482341135068505,-0.06325600286110364,2
36.0,No,2,Research & Development,Near,1,Life Sciences,52,2,1,5,3,Yes,14,3,4834.0,3.0,1,0,3.0,21,1.0,1,8,6,1.24360767294685,-1.0576076076914387,1.03339505711953,0.5179718484998828,-0.37295569472133927,0
37.11526232114468,No,1,Sales,Far,3,Life Sciences,36,3,1,2,4,Yes,25,3,4768.0,4.0,1,0,3.0,7,1.0,1,5,2,-0.5633300370839054,-1.0576076076914387,0.2042162917644095,-0.6045248866821875,-0.37295569472133927,0
33.0,No,2,Research & Development,Near,4,Technical Degree,65,2,1,1,2,No,14,3,2799.0,1.0,2,2,3.0,12,3.0,0,7,7,0.08200485935565012,-0.5442844208578362,0.7570021353344899,0.7985960322954003,-0.682655386581575,0
35.0,No,2,Research & Development,Near,3,Life Sciences,57,4,1,1,3,No,11,3,2269.0,2.0,1,0,3.0,4,1.0,0,2,3,-0.9505309749476386,-1.0576076076914387,-0.6249624735907111,-0.32390070288666994,-0.682655386581575,0
27.0,No,2,Sales,Near,2,Life Sciences,56,3,1,1,2,No,11,3,8726.0,0.0,2,1,3.0,6,6.0,1,3,2,-0.6923970163718165,0.22570035939256758,-0.3485695518056709,-0.6045248866821875,-0.37295569472133927,0
42.0,No,2,Sales,Near,3,Life Sciences,95,4,1,2,3,No,12,3,5410.0,3.0,0,1,3.0,19,4.0,0,7,13,0.9854737143710278,-0.28762282744103496,0.7570021353344899,2.482341135068505,-0.682655386581575,2
23.0,No,1,Sales,Near,1,Medical,71,4,1,2,4,Yes,20,3,1790.0,3.0,1,0,3.0,6,1.0,0,5,4,-0.6923970163718165,-1.0576076076914387,0.2042162917644095,-0.04327651909115238,-0.682655386581575,0
37.11526232114468,No,2,Research & Development,Far,2,Life Sciences,82,4,1,2,1,Yes,13,3,3375.0,2.0,3,2,3.0,10,3.0,0,2,2,-0.1761290992201721,-0.5442844208578362,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,0
52.0,No,2,Research & Development,Near,3,Life Sciences,60,2,1,2,2,No,18,1,4865.5,3.0,8,0,3.0,20,20.0,0,9,15,1.1145406936589388,3.8189626672277854,1.3097879789045703,3.0435895026595405,-0.682655386581575,2
30.0,Yes,2,Sales,Near,3,Life Sciences,82,3,1,4,3,No,11,1,2693.0,3.0,7,1,3.0,25,1.0,14,5,10,1.7598755900984944,-1.0576076076914387,0.2042162917644095,1.640468583681953,3.6531402994617244,0
35.0,No,2,Research & Development,Very far,3,Life Sciences,98,2,1,2,2,No,13,2,2690.0,5.0,1,1,3.0,10,1.0,7,8,8,-0.1761290992201721,-1.0576076076914387,1.03339505711953,1.079220216090918,1.4852424564400748,0
28.0,No,2,Research & Development,Near,3,Medical,63,4,1,1,2,Yes,21,3,3310.0,3.0,0,1,4.0,12,5.0,5,9,7,0.08200485935565012,-0.03096123402423368,1.3097879789045703,0.7985960322954003,0.8658430727196034,0
39.0,No,2,Research & Development,Near,3,Medical,45,3,1,3,1,No,12,3,3069.0,3.0,2,2,3.0,14,10.0,5,10,8,0.3401388179314723,1.2523467330597726,1.5861809006896104,1.079220216090918,0.8658430727196034,0
34.0,No,2,Research & Development,Far,2,Other,78,4,1,1,4,No,13,4,2008.0,3.0,1,2,3.0,5,1.0,1,2,4,-0.8214639956597276,-1.0576076076914387,-0.6249624735907111,-0.04327651909115238,-0.37295569472133927,0
35.0,No,2,Research & Development,Near,3,Technical Degree,80,4,1,3,1,No,13,3,4865.5,3.0,1,1,3.0,15,13.0,5,12,11,0.4692057972193834,2.0223315133101765,2.1389667442596907,1.9210927674774705,0.8658430727196034,0
51.0,No,2,Sales,Near,2,Life Sciences,54,1,1,1,3,No,19,3,4865.5,4.0,0,1,4.0,3,3.0,1,2,2,-1.0795979542355498,-0.5442844208578362,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,2
37.11526232114468,No,2,Sales,Near,3,Life Sciences,76,1,1,3,3,No,12,2,5003.0,6.0,0,0,4.0,17,10.0,5,10,13,0.7273397557952056,1.2523467330597726,1.5861809006896104,2.482341135068505,0.8658430727196034,0
36.0,No,0,Sales,Near,1,Medical,74,4,1,1,2,No,22,3,9980.0,3.0,1,1,3.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,2
37.11526232114468,No,2,Sales,Near,4,Life Sciences,76,1,1,3,1,No,15,3,4865.5,2.0,1,2,3.0,10,10.0,0,7,9,-0.1761290992201721,1.2523467330597726,0.7570021353344899,1.3598443998864354,-0.682655386581575,0
40.0,No,2,Research & Development,Near,3,Medical,81,4,1,5,1,Yes,14,3,10475.0,2.0,0,2,3.0,37,18.0,4,10,13,3.3086793415534275,3.305639480394183,1.5861809006896104,2.482341135068505,0.5561433808593677,2
33.0,No,2,Sales,Far,3,Medical,86,3,1,2,3,No,16,3,7104.0,3.0,1,1,3.0,5,5.0,1,2,0,-0.8214639956597276,-0.03096123402423368,-0.6249624735907111,-1.1657732542732226,-0.37295569472133927,2
37.11526232114468,No,2,Research & Development,Near,3,Technical Degree,37,3,1,3,2,Yes,13,3,9610.0,2.0,2,0,3.0,24,4.0,0,0,4,1.6308086108105833,-0.28762282744103496,-1.1777483171607914,-0.04327651909115238,-0.682655386581575,2
36.0,Yes,2,Research & Development,Far,2,Medical,61,1,1,2,2,No,15,1,4678.0,3.0,5,1,3.0,15,6.0,0,0,0,0.4692057972193834,0.22570035939256758,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
37.0,No,2,Research & Development,Near,3,Technical Degree,30,3,1,2,2,No,12,3,10609.0,2.0,4,2,3.0,10,10.0,7,0,7,-0.1761290992201721,1.2523467330597726,-1.1777483171607914,0.7985960322954003,1.4852424564400748,2
50.0,No,0,Research & Development,Near,3,Life Sciences,90,4,1,3,1,Yes,13,3,17924.0,3.0,7,1,3.0,15,15.0,5,8,7,0.4692057972193834,2.5356547001437795,1.03339505711953,0.7985960322954003,0.8658430727196034,1
34.0,No,1,Research & Development,Near,1,Medical,40,3,1,4,1,No,15,4,9547.0,2.0,7,2,3.0,31,10.0,6,7,2,2.534277465825961,1.2523467330597726,0.7570021353344899,-0.6045248866821875,1.175542764579839,2
37.11526232114468,No,2,Research & Development,Very far,2,Life Sciences,92,1,1,2,3,No,11,3,4865.5,3.0,2,0,3.0,19,2.0,0,4,2,0.9854737143710278,-0.8009460142746375,-0.0721766300206307,-0.6045248866821875,-0.682655386581575,0
55.0,No,0,Sales,Near,4,Life Sciences,70,3,1,1,4,Yes,21,2,4865.5,3.0,3,2,3.0,7,7.0,1,2,2,-0.5633300370839054,0.4823619528093689,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,2
